num,20,2
12-0-19-55,157,12c,191,0,0,0
12-0-20-47,141,119,179,0,0,0
12-0-21-39,12a,104,160,0,0,0
12-0-22-31,10d,eb,143,0,0,0
12-0-23-23,e9,cc,11d,0,0,0
12-0-24-19,d6,bc,10a,0,0,0
12-0-25-17,cd,b4,101,0,0,0
12-0-26-15,c3,ab,f6,0,0,0
12-0-27-13,b5,a1,e8,0,0,0
12-0-28-11,a6,96,da,0,0,0
12-0-29-9,98,8c,cb,0,0,0
12-0-30-7,88,80,bc,0,0,0
12-0-31-5,78,73,aa,0,0,0
12-0-32-3,67,65,97,0,0,0
12-0-33-1,34,33,4c,0,0,0
12-0-34-0,0,0,0,0,0,0
12-1-35-255,295,23e,2fb,-21,-20,-27
12-1-36-247,290,23a,2f4,-21,-20,-28
12-1-37-239,289,234,2ec,-22,-21,-29
12-1-38-231,27e,22b,2df,-21,-20,-27
12-1-39-223,272,221,2d1,-19,-18,-25
12-1-40-215,267,217,2c3,-17,-17,-23
12-1-41-207,25a,20c,2b4,-16,-16,-21
12-1-42-199,24f,203,2a7,-15,-15,-20
12-1-43-191,243,1f8,299,-14,-15,-19
12-1-44-183,237,1ee,28b,-13,-14,-18
12-1-45-175,22a,1e4,27d,-13,-13,-16
12-1-46-159,213,1d0,261,-11,-11,-14
12-1-47-143,1fa,1ba,244,-9,-10,-12
12-1-48-127,1e0,1a4,228,-8,-9,-10
12-1-49-111,1c5,18c,209,-7,-8,-9
12-1-50-95,1a8,173,1e8,-6,-6,-7
12-1-51-79,188,157,1c6,-6,-6,-7
12-1-52-63,166,139,1a1,-4,-5,-5
12-1-53-55,152,127,18b,-5,-5,-6
12-1-54-47,13c,114,174,-5,-5,-5
12-1-55-39,125,ff,15c,-5,-5,-4
12-1-56-31,109,e8,13f,-4,-3,-4
12-1-57-23,e5,c9,119,-4,-3,-4
12-1-58-19,d1,b9,106,-5,-3,-4
12-1-59-17,c8,b1,fc,-5,-3,-5
12-1-60-15,be,a8,f1,-5,-3,-5
12-1-61-13,b1,9f,e5,-4,-2,-3
12-1-62-11,a3,95,d7,-3,-1,-3
12-1-63-9,96,8c,c9,-2,0,-2
12-1-64-7,87,81,bb,-1,1,-1
12-1-65-5,78,76,ab,0,3,1
12-1-66-3,68,69,9b,1,4,4
12-1-67-1,34,35,4e,0,2,2
12-1-68-0,0,0,0,0,0,0
12-2-69-255,28c,234,2ee,-30,-30,-40
12-2-70-247,287,230,2e7,-30,-30,-41
12-2-71-239,280,22a,2de,-31,-31,-43
12-2-72-231,276,222,2d2,-29,-29,-40
12-2-73-223,26b,219,2c5,-26,-26,-37
12-2-74-215,261,210,2b9,-23,-24,-33
12-2-75-207,255,206,2ab,-21,-22,-30
12-2-76-199,24a,1fd,29f,-20,-21,-28
12-2-77-191,23f,1f3,291,-18,-20,-27
12-2-78-183,233,1e9,284,-17,-19,-25
12-2-79-175,227,1df,277,-16,-18,-22
12-2-80-159,210,1cc,25c,-14,-15,-19
12-2-81-143,1f8,1b7,241,-11,-13,-15
12-2-82-127,1df,1a1,225,-9,-12,-13
12-2-83-111,1c5,18a,207,-7,-10,-11
12-2-84-95,1a8,172,1e8,-6,-7,-7
12-2-85-79,188,156,1c5,-6,-7,-8
12-2-86-63,166,139,1a1,-4,-5,-5
12-2-87-55,152,127,18b,-5,-5,-6
12-2-88-47,13c,114,174,-5,-5,-5
12-2-89-39,125,ff,15c,-5,-5,-4
12-2-90-31,109,e8,140,-4,-3,-3
12-2-91-23,e5,ca,11b,-4,-2,-2
12-2-92-19,d2,bb,108,-4,-1,-2
12-2-93-17,c9,b4,fe,-4,0,-3
12-2-94-15,bf,ab,f4,-4,0,-2
12-2-95-13,b3,a3,e9,-2,2,1
12-2-96-11,a6,9a,dc,0,4,2
12-2-97-9,9a,91,d0,2,5,5
12-2-98-7,8c,87,c3,4,7,7
12-2-99-5,81,7e,b7,9,11,13
12-2-100-3,75,73,aa,14,14,19
12-2-101-1,3b,3a,55,7,7,9
12-2-102-0,0,0,0,0,0,0
12-3-103-255,289,22f,2e6,-33,-35,-48
12-3-104-247,283,22b,2e0,-34,-35,-48
12-3-105-239,27d,225,2d7,-34,-36,-50
12-3-106-231,273,21e,2cc,-32,-33,-46
12-3-107-223,269,216,2c0,-28,-29,-42
12-3-108-215,260,20d,2b5,-24,-27,-37
12-3-109-207,254,204,2a7,-22,-24,-34
12-3-110-199,24a,1fb,29c,-20,-23,-31
12-3-111-191,23f,1f1,28e,-18,-22,-30
12-3-112-183,233,1e8,282,-17,-20,-27
12-3-113-175,227,1de,275,-16,-19,-24
12-3-114-159,210,1cb,25b,-14,-16,-20
12-3-115-143,1f9,1b7,241,-10,-13,-15
12-3-116-127,1e0,1a1,225,-8,-12,-13
12-3-117-111,1c7,18b,208,-5,-9,-10
12-3-118-95,1aa,173,1e9,-4,-6,-6
12-3-119-79,18a,157,1c7,-4,-6,-6
12-3-120-63,168,13a,1a3,-2,-4,-3
12-3-121-55,154,128,18d,-3,-4,-4
12-3-122-47,13e,115,176,-3,-4,-3
12-3-123-39,127,101,15e,-3,-3,-2
12-3-124-31,10b,ea,143,-2,-1,0
12-3-125-23,e8,ce,120,-1,2,3
12-3-126-19,d6,c0,10f,0,4,5
12-3-127-17,cd,ba,105,0,6,4
12-3-128-15,c3,b1,fc,0,6,6
12-3-129-13,b9,aa,f3,4,9,11
12-3-130-11,ad,a2,e8,7,12,14
12-3-131-9,a2,9a,dd,10,14,18
12-3-132-7,96,91,d2,14,17,22
12-3-133-5,8f,8a,c9,23,23,31
12-3-134-3,87,81,bf,32,28,40
12-3-135-1,44,41,60,16,14,20
12-3-136-0,0,0,0,0,0,0
12-4-137-255,2d9,274,341,47,34,43
12-4-138-247,2d6,272,33e,49,36,46
12-4-139-239,2d2,26f,33a,51,38,49
12-4-140-231,2c3,263,328,48,36,46
12-4-141-223,2b3,256,314,46,35,42
12-4-142-215,2a3,249,301,43,33,39
12-4-143-207,292,23b,2ed,40,31,36
12-4-144-199,284,22f,2dd,38,29,34
12-4-145-191,276,223,2cb,37,28,31
12-4-146-183,267,216,2ba,35,26,29
12-4-147-175,259,20a,2a8,34,25,27
12-4-148-159,23c,1f1,286,30,22,23
12-4-149-143,21e,1d7,262,27,19,18
12-4-150-127,201,1be,241,25,17,15
12-4-151-111,1e3,1a3,21e,23,15,12
12-4-152-95,1c3,186,1f9,21,13,10
12-4-153-79,1a0,168,1d3,18,11,6
12-4-154-63,17a,147,1aa,16,9,4
12-4-155-55,166,135,193,15,9,2
12-4-156-47,14f,120,17a,14,7,1
12-4-157-39,136,10a,15f,12,6,-1
12-4-158-31,119,f0,141,12,5,-2
12-4-159-23,f3,ce,119,10,2,-4
12-4-160-19,df,bc,105,9,0,-5
12-4-161-17,d6,b4,fb,9,0,-6
12-4-162-15,cb,aa,f0,8,-1,-6
12-4-163-13,bb,9c,e1,6,-5,-7
12-4-164-11,aa,8d,d0,4,-9,-10
12-4-165-9,9a,7e,c0,2,-14,-11
12-4-166-7,88,6e,af,0,-18,-13
12-4-167-5,71,57,98,-7,-28,-18
12-4-168-3,58,3e,80,-15,-39,-23
12-4-169-1,2c,1f,40,-8,-20,-12
12-4-170-0,0,0,0,0,0,0
12-5-171-255,28c,24c,2fd,-30,-6,-25
12-5-172-247,286,247,2f6,-31,-7,-26
12-5-173-239,27e,241,2ee,-33,-8,-27
12-5-174-231,277,23b,2e6,-28,-4,-20
12-5-175-223,26f,234,2de,-22,1,-12
12-5-176-215,268,22e,2d5,-16,6,-5
12-5-177-207,25f,226,2cc,-11,10,3
12-5-178-199,257,21f,2c3,-7,13,8
12-5-179-191,24e,217,2b9,-3,16,13
12-5-180-183,245,20f,2b0,1,19,19
12-5-181-175,23c,207,2a6,5,22,25
12-5-182-159,22a,1f7,292,12,28,35
12-5-183-143,217,1e6,27e,20,34,46
12-5-184-127,201,1d3,268,25,38,54
12-5-185-111,1ea,1be,251,30,42,63
12-5-186-95,1d2,1a7,235,36,46,70
12-5-187-79,1b4,18d,217,38,48,74
12-5-188-63,193,170,1f6,41,50,80
12-5-189-55,180,15f,1e2,41,51,81
12-5-190-47,16a,14d,1cb,41,52,82
12-5-191-39,153,139,1b3,41,53,83
12-5-192-31,139,123,197,44,56,84
12-5-193-23,119,10b,174,48,63,87
12-5-194-19,109,ff,162,51,67,88
12-5-195-17,101,f9,159,52,69,88
12-5-196-15,f8,f2,14f,53,71,89
12-5-197-13,f0,ec,146,59,75,94
12-5-198-11,e7,e5,13d,65,79,99
12-5-199-9,df,df,133,71,83,104
12-5-200-7,d5,d7,129,77,87,109
12-5-201-5,d1,d1,120,89,94,118
12-5-202-3,cc,c9,116,101,100,127
12-5-203-1,66,65,8b,50,50,63
12-5-204-0,0,0,0,0,0,0
12-6-205-255,283,228,2dd,-39,-42,-57
12-6-206-247,27e,224,2d7,-39,-42,-57
12-6-207-239,277,220,2cf,-40,-41,-58
12-6-208-231,26f,218,2c5,-36,-39,-53
12-6-209-223,265,211,2b9,-32,-34,-49
12-6-210-215,25c,209,2ae,-28,-31,-44
12-6-211-207,251,200,2a2,-25,-28,-39
12-6-212-199,247,1f8,296,-23,-26,-37
12-6-213-191,23c,1ee,28a,-21,-25,-34
12-6-214-183,230,1e5,27d,-20,-23,-32
12-6-215-175,225,1db,271,-18,-22,-28
12-6-216-159,20e,1c8,258,-16,-19,-23
12-6-217-143,1f7,1b4,23e,-12,-16,-18
12-6-218-127,1df,19f,223,-9,-14,-15
12-6-219-111,1c5,18a,206,-7,-10,-12
12-6-220-95,1a9,172,1e9,-5,-7,-6
12-6-221-79,189,157,1c7,-5,-6,-6
12-6-222-63,167,13a,1a3,-3,-4,-3
12-6-223-55,153,129,18d,-4,-3,-4
12-6-224-47,13e,116,178,-3,-3,-1
12-6-225-39,128,102,161,-2,-2,1
12-6-226-31,10c,eb,146,-1,0,3
12-6-227-23,eb,d3,127,2,7,10
12-6-228-19,da,c7,117,4,11,13
12-6-229-17,d2,c0,110,5,12,15
12-6-230-15,c9,b9,107,6,14,17
12-6-231-13,c0,b3,100,11,18,24
12-6-232-11,b6,ac,f6,16,22,28
12-6-233-9,ad,a5,ee,21,25,35
12-6-234-7,a3,9c,e5,27,28,41
12-6-235-5,9d,97,df,37,36,53
12-6-236-3,96,90,d8,47,43,65
12-6-237-1,4b,48,6c,23,21,32
12-6-238-0,0,0,0,0,0,0
12-7-239-255,274,21a,2c9,-54,-56,-77
12-7-240-247,26f,217,2c4,-54,-55,-76
12-7-241-239,269,213,2be,-54,-54,-75
12-7-242-231,261,20c,2b4,-50,-51,-70
12-7-243-223,258,205,2a9,-45,-46,-65
12-7-244-215,24f,1fd,29f,-41,-43,-59
12-7-245-207,245,1f5,293,-37,-39,-54
12-7-246-199,23b,1ed,288,-35,-37,-51
12-7-247-191,230,1e4,27c,-33,-35,-48
12-7-248-183,225,1db,270,-31,-33,-45
12-7-249-175,21a,1d1,264,-29,-32,-41
12-7-250-159,204,1bf,24c,-26,-28,-35
12-7-251-143,1ed,1ac,233,-22,-24,-29
12-7-252-127,1d6,198,219,-18,-21,-25
12-7-253-111,1bd,183,1fe,-15,-17,-20
12-7-254-95,1a1,16c,1e1,-13,-13,-14
12-7-255-79,183,152,1c1,-11,-11,-12
12-7-256-63,161,136,19e,-9,-8,-8
12-7-257-55,14e,125,18a,-9,-7,-7
12-7-258-47,13a,114,176,-7,-5,-3
12-7-259-39,125,101,160,-5,-3,0
12-7-260-31,10a,eb,147,-3,0,4
12-7-261-23,ec,d6,12d,3,10,16
12-7-262-19,dd,cc,120,7,16,22
12-7-263-17,d6,c6,11a,9,18,25
12-7-264-15,cd,c0,112,10,21,28
12-7-265-13,c6,bb,10d,17,26,37
12-7-266-11,bf,b5,106,25,31,44
12-7-267-9,b7,af,100,31,35,53
12-7-268-7,af,a8,f9,39,40,61
12-7-269-5,a7,a3,f5,47,48,75
12-7-270-3,9d,9d,f0,54,56,89
12-7-271-1,4f,4f,78,27,28,44
12-7-272-0,0,0,0,0,0,0
12-8-273-255,272,219,2c6,-56,-57,-80
12-8-274-247,26e,215,2c2,-55,-57,-78
12-8-275-239,267,212,2bc,-56,-55,-77
12-8-276-231,260,20c,2b3,-51,-51,-71
12-8-277-223,258,205,2a8,-45,-46,-66
12-8-278-215,24e,1fc,29f,-42,-44,-59
12-8-279-207,245,1f5,293,-37,-39,-54
12-8-280-199,23b,1ee,288,-35,-36,-51
12-8-281-191,230,1e4,27d,-33,-35,-47
12-8-282-183,225,1dc,271,-31,-32,-44
12-8-283-175,21b,1d2,265,-28,-31,-40
12-8-284-159,205,1c0,24e,-25,-27,-33
12-8-285-143,1ee,1ad,236,-21,-23,-26
12-8-286-127,1d6,19a,21c,-18,-19,-22
12-8-287-111,1be,186,203,-14,-14,-15
12-8-288-95,1a2,16e,1e6,-12,-11,-9
12-8-289-79,186,155,1c8,-8,-8,-5
12-8-290-63,163,139,1a5,-7,-5,-1
12-8-291-55,150,129,192,-7,-3,1
12-8-292-47,13d,119,180,-4,0,7
12-8-293-39,129,108,16b,-1,4,11
12-8-294-31,10f,f3,154,2,8,17
12-8-295-23,f5,e1,13f,12,21,34
12-8-296-19,e7,d8,135,17,28,43
12-8-297-17,e1,d3,131,20,31,48
12-8-298-15,d8,ce,129,21,35,51
12-8-299-13,d3,ca,126,30,41,62
12-8-300-11,cf,c5,121,41,47,71
12-8-301-9,c9,c0,11d,49,52,82
12-8-302-7,c2,ba,117,58,58,91
12-8-303-5,af,b5,115,55,66,107
12-8-304-3,9a,ae,111,51,73,122
12-8-305-1,4d,57,89,25,36,61
12-8-306-0,0,0,0,0,0,0
12-9-307-255,21b,1d1,265,-143,-129,-177
12-9-308-247,218,1cf,263,-141,-127,-173
12-9-309-239,214,1cc,25f,-139,-125,-170
12-9-310-231,20e,1c6,257,-133,-121,-163
12-9-311-223,206,1c0,24f,-127,-115,-155
12-9-312-215,1fe,1b9,246,-122,-111,-148
12-9-313-207,1f6,1b3,23d,-116,-105,-140
12-9-314-199,1ee,1ac,234,-112,-102,-135
12-9-315-191,1e4,1a5,22b,-109,-98,-129
12-9-316-183,1db,19d,221,-105,-95,-124
12-9-317-175,1d3,195,217,-100,-92,-118
12-9-318-159,1c0,187,204,-94,-84,-107
12-9-319-143,1ad,177,1ef,-86,-77,-97
12-9-320-127,199,167,1da,-79,-70,-88
12-9-321-111,184,155,1c5,-72,-63,-77
12-9-322-95,16c,141,1ad,-66,-56,-66
12-9-323-79,154,12b,195,-58,-50,-56
12-9-324-63,137,114,179,-51,-42,-45
12-9-325-55,127,107,16a,-48,-37,-39
12-9-326-47,117,fc,15d,-42,-29,-28
12-9-327-39,106,ee,14d,-36,-22,-19
12-9-328-31,f2,df,13c,-27,-12,-7
12-9-329-23,df,d1,12f,-10,5,18
12-9-330-19,d5,ca,128,-1,14,30
12-9-331-17,d1,c6,126,4,18,37
12-9-332-15,ca,c2,120,7,23,42
12-9-333-13,c8,c0,11f,19,31,55
12-9-334-11,c6,be,11c,32,40,66
12-9-335-9,c2,bb,119,42,47,78
12-9-336-7,bf,b7,116,55,55,90
12-9-337-5,9a,b0,114,34,61,106
12-9-338-3,73,a8,111,12,67,122
12-9-339-1,3a,54,89,6,33,61
12-9-340-0,0,0,0,0,0,0
12-10-341-255,1c3,18a,206,-231,-200,-272
12-10-342-247,1c2,189,204,-227,-197,-268
12-10-343-239,1bf,186,201,-224,-195,-264
12-10-344-231,1ba,181,1fb,-217,-190,-255
12-10-345-223,1b3,17c,1f5,-210,-183,-245
12-10-346-215,1ad,176,1ee,-203,-178,-236
12-10-347-207,1a6,170,1e7,-196,-172,-226
12-10-348-199,1a0,16b,1e0,-190,-167,-219
12-10-349-191,198,165,1d9,-185,-162,-211
12-10-350-183,191,15f,1d1,-179,-157,-204
12-10-351-175,18a,159,1ca,-173,-152,-195
12-10-352-159,17b,14e,1bb,-163,-141,-180
12-10-353-143,16c,141,1ab,-151,-131,-165
12-10-354-127,15c,134,19b,-140,-121,-151
12-10-355-111,14a,125,18a,-130,-111,-136
12-10-356-95,137,115,178,-119,-100,-119
12-10-357-79,124,103,166,-106,-90,-103
12-10-358-63,10c,f1,153,-94,-77,-83
12-10-359-55,ff,e8,148,-88,-68,-73
12-10-360-47,f2,e1,140,-79,-56,-57
12-10-361-39,e3,d8,136,-71,-44,-42
12-10-362-31,d7,cf,12c,-54,-28,-23
12-10-363-23,cc,c5,126,-29,-7,9
12-10-364-19,c6,bf,123,-16,3,25
12-10-365-17,c3,bd,122,-10,9,33
12-10-366-15,bf,b9,11f,-4,14,41
12-10-367-13,bf,b9,11f,10,24,55
12-10-368-11,bf,b9,11d,25,35,67
12-10-369-9,bf,b8,11b,39,44,80
12-10-370-7,be,b7,119,54,55,93
12-10-371-5,7a,ac,117,2,57,109
12-10-372-3,34,a0,113,-51,59,124
12-10-373-1,1a,50,8a,-26,29,62
12-10-374-0,0,0,0,0,0,0
13-0-1-255,2a9,251,315,0,0,0
13-0-2-247,2a4,24e,310,0,0,0
13-0-3-239,29e,249,309,0,0,0
13-0-4-231,292,23f,2fa,0,0,0
13-0-5-223,285,233,2ea,0,0,0
13-0-6-215,278,228,2da,0,0,0
13-0-7-207,26a,21c,2c9,0,0,0
13-0-8-199,25e,212,2bb,0,0,0
13-0-9-191,251,207,2ac,0,0,0
13-0-10-183,245,1fc,29d,0,0,0
13-0-11-175,238,1f1,28e,0,0,0
13-0-12-159,21e,1dc,270,0,0,0
13-0-13-143,204,1c5,251,0,0,0
13-0-14-127,1e9,1ad,232,0,0,0
13-0-15-111,1cc,194,212,0,0,0
13-0-16-95,1ae,17a,1f1,0,0,0
13-0-17-79,18e,15d,1cd,0,0,0
13-0-18-63,16a,13e,1a6,0,0,0
13-0-19-55,157,12c,191,0,0,0
13-0-20-47,141,119,179,0,0,0
13-0-21-39,12a,105,160,0,0,0
13-0-22-31,10e,ec,144,0,0,0
13-0-23-23,e9,cc,11e,0,0,0
13-0-24-19,d7,bc,10a,0,0,0
13-0-25-17,cd,b4,101,0,0,0
13-0-26-15,c3,ab,f6,0,0,0
13-0-27-13,b6,a1,e8,0,0,0
13-0-28-11,a7,96,da,0,0,0
13-0-29-9,99,8c,cb,0,0,0
13-0-30-7,8a,80,bc,0,0,0
13-0-31-5,79,73,aa,0,0,0
13-0-32-3,66,65,97,0,0,0
13-0-33-1,33,33,4c,0,0,0
13-0-34-0,0,0,0,0,0,0
13-1-35-255,294,23d,2fa,-21,-20,-27
13-1-36-247,28f,23a,2f4,-21,-20,-28
13-1-37-239,289,234,2ee,-21,-21,-27
13-1-38-231,27f,22c,2e0,-19,-19,-26
13-1-39-223,273,222,2d2,-18,-17,-24
13-1-40-215,267,218,2c3,-17,-16,-23
13-1-41-207,25a,20d,2b4,-16,-15,-21
13-1-42-199,24f,204,2a7,-15,-14,-20
13-1-43-191,243,1f9,299,-14,-14,-19
13-1-44-183,237,1f0,28c,-14,-12,-17
13-1-45-175,22b,1e5,27d,-13,-12,-17
13-1-46-159,213,1d1,262,-11,-11,-14
13-1-47-143,1fa,1bc,245,-10,-9,-12
13-1-48-127,1e0,1a5,228,-9,-8,-10
13-1-49-111,1c4,18c,209,-8,-8,-9
13-1-50-95,1a9,174,1ea,-5,-6,-7
13-1-51-79,188,157,1c6,-6,-6,-7
13-1-52-63,165,138,1a0,-5,-6,-6
13-1-53-55,152,128,18b,-5,-4,-6
13-1-54-47,13c,114,174,-5,-5,-5
13-1-55-39,125,100,15c,-5,-5,-4
13-1-56-31,109,e8,140,-5,-4,-4
13-1-57-23,e5,c9,11a,-4,-3,-4
13-1-58-19,d3,b9,107,-4,-3,-3
13-1-59-17,c9,b1,fd,-4,-3,-4
13-1-60-15,bf,a8,f2,-4,-3,-4
13-1-61-13,b2,9f,e5,-4,-2,-3
13-1-62-11,a4,95,d7,-3,-1,-3
13-1-63-9,97,8b,ca,-2,-1,-1
13-1-64-7,88,80,bb,-2,0,-1
13-1-65-5,78,75,ac,-1,2,2
13-1-66-3,66,68,9b,0,3,4
13-1-67-1,33,34,4e,0,1,2
13-1-68-0,0,0,0,0,0,0
13-2-69-255,28b,234,2ec,-30,-29,-41
13-2-70-247,287,230,2e7,-29,-30,-41
13-2-71-239,281,22b,2e1,-29,-30,-40
13-2-72-231,277,223,2d4,-27,-28,-38
13-2-73-223,26c,21a,2c7,-25,-25,-35
13-2-74-215,261,211,2b9,-23,-23,-33
13-2-75-207,255,207,2ab,-21,-21,-30
13-2-76-199,24a,1fe,29f,-20,-20,-28
13-2-77-191,23f,1f4,292,-18,-19,-26
13-2-78-183,233,1eb,285,-18,-17,-24
13-2-79-175,227,1e1,277,-17,-16,-23
13-2-80-159,210,1cd,25d,-14,-15,-19
13-2-81-143,1f8,1b9,242,-12,-12,-15
13-2-82-127,1df,1a3,226,-10,-10,-12
13-2-83-111,1c4,18b,208,-8,-9,-10
13-2-84-95,1a8,172,1e8,-6,-8,-9
13-2-85-79,188,157,1c6,-6,-6,-7
13-2-86-63,166,138,1a0,-4,-6,-6
13-2-87-55,152,128,18b,-5,-4,-6
13-2-88-47,13c,114,174,-5,-5,-5
13-2-89-39,125,ff,15c,-5,-6,-4
13-2-90-31,109,e8,140,-5,-4,-4
13-2-91-23,e5,ca,11b,-4,-2,-3
13-2-92-19,d3,bb,109,-4,-1,-1
13-2-93-17,ca,b4,ff,-3,0,-2
13-2-94-15,c0,ab,f5,-3,0,-1
13-2-95-13,b4,a3,ea,-2,2,2
13-2-96-11,a7,9a,dd,0,4,3
13-2-97-9,9b,91,d1,2,5,6
13-2-98-7,8d,87,c4,3,7,8
13-2-99-5,82,7d,b8,9,10,14
13-2-100-3,75,72,aa,15,13,19
13-2-101-1,3b,39,55,8,6,9
13-2-102-0,0,0,0,0,0,0
13-3-103-255,288,22f,2e4,-33,-34,-49
13-3-104-247,284,22b,2e0,-32,-35,-48
13-3-105-239,27d,226,2da,-33,-35,-47
13-3-106-231,274,21f,2ce,-30,-32,-44
13-3-107-223,26a,216,2c1,-27,-29,-41
13-3-108-215,260,20e,2b5,-24,-26,-37
13-3-109-207,254,205,2a7,-22,-23,-34
13-3-110-199,24a,1fc,29c,-20,-22,-31
13-3-111-191,23f,1f2,28f,-18,-21,-29
13-3-112-183,233,1e9,282,-18,-19,-27
13-3-113-175,227,1e0,275,-17,-17,-25
13-3-114-159,210,1cc,25c,-14,-16,-20
13-3-115-143,1f9,1b9,241,-11,-12,-16
13-3-116-127,1e0,1a3,226,-9,-10,-12
13-3-117-111,1c6,18c,209,-6,-8,-9
13-3-118-95,1a8,171,1e7,-6,-9,-10
13-3-119-79,18a,159,1c8,-4,-4,-5
13-3-120-63,168,13a,1a2,-2,-4,-4
13-3-121-55,154,12a,18d,-3,-2,-4
13-3-122-47,13e,115,176,-3,-4,-3
13-3-123-39,127,101,15e,-3,-4,-2
13-3-124-31,10a,ea,142,-4,-2,-2
13-3-125-23,e7,ce,120,-2,2,2
13-3-126-19,d6,c0,10f,-1,4,5
13-3-127-17,cd,ba,106,0,6,5
13-3-128-15,c4,b1,fc,1,6,6
13-3-129-13,b9,aa,f3,3,9,11
13-3-130-11,ae,a3,e8,7,13,14
13-3-131-9,a4,9a,de,11,14,19
13-3-132-7,97,92,d3,13,18,23
13-3-133-5,92,8a,ca,25,23,32
13-3-134-3,8b,81,bf,37,28,40
13-3-135-1,46,41,60,19,14,20
13-3-136-0,0,0,0,0,0,0
13-4-137-255,2d9,275,341,48,36,44
13-4-138-247,2d6,273,33e,50,37,46
13-4-139-239,2d2,26f,33a,52,38,49
13-4-140-231,2c3,263,327,49,36,45
13-4-141-223,2b3,255,314,46,34,42
13-4-142-215,2a3,248,300,43,32,38
13-4-143-207,292,23a,2ec,40,30,35
13-4-144-199,285,22f,2dc,39,29,33
13-4-145-191,276,222,2ca,37,27,30
13-4-146-183,268,216,2b9,35,26,28
13-4-147-175,259,209,2a8,33,24,26
13-4-148-159,23d,1f1,285,31,21,21
13-4-149-143,21f,1d7,262,27,18,17
13-4-150-127,202,1be,241,25,17,15
13-4-151-111,1e3,1a3,21e,23,15,12
13-4-152-95,1c3,186,1f9,21,12,8
13-4-153-79,1a0,168,1d4,18,11,7
13-4-154-63,17a,147,1aa,16,9,4
13-4-155-55,166,135,193,15,9,2
13-4-156-47,14f,120,17a,14,7,1
13-4-157-39,136,10a,15f,12,5,-1
13-4-158-31,119,f0,141,11,4,-3
13-4-159-23,f3,ce,119,10,2,-5
13-4-160-19,df,bc,105,8,0,-5
13-4-161-17,d6,b4,fb,9,0,-6
13-4-162-15,cb,aa,f0,8,-1,-6
13-4-163-13,bb,9c,e0,5,-5,-8
13-4-164-11,a9,8d,d0,2,-9,-10
13-4-165-9,98,7e,bf,-1,-14,-12
13-4-166-7,86,6e,ae,-4,-18,-14
13-4-167-5,6f,57,97,-10,-28,-19
13-4-168-3,56,3e,7f,-16,-39,-24
13-4-169-1,2b,1f,40,-8,-20,-12
13-4-170-0,0,0,0,0,0,0
13-5-171-255,28d,24d,2fd,-28,-4,-24
13-5-172-247,286,248,2f6,-30,-6,-26
13-5-173-239,27e,241,2ee,-32,-8,-27
13-5-174-231,277,23b,2e6,-27,-4,-20
13-5-175-223,26f,234,2de,-22,1,-12
13-5-176-215,268,22e,2d5,-16,6,-5
13-5-177-207,25f,226,2cc,-11,10,3
13-5-178-199,257,21f,2c3,-7,13,8
13-5-179-191,24e,217,2b9,-3,16,13
13-5-180-183,245,20f,2b0,0,19,19
13-5-181-175,23c,207,2a6,4,22,24
13-5-182-159,22b,1f7,292,13,27,34
13-5-183-143,218,1e6,27e,20,33,45
13-5-184-127,202,1d3,267,25,38,53
13-5-185-111,1ea,1be,24f,30,42,61
13-5-186-95,1d1,1a7,235,35,45,68
13-5-187-79,1b4,18d,217,38,48,74
13-5-188-63,192,170,1f5,40,50,79
13-5-189-55,180,15f,1e2,41,51,81
13-5-190-47,16a,14d,1cb,41,52,82
13-5-191-39,153,139,1b3,41,52,83
13-5-192-31,138,123,197,42,55,83
13-5-193-23,118,10b,174,47,63,86
13-5-194-19,108,ff,162,49,67,88
13-5-195-17,100,f9,159,51,69,88
13-5-196-15,f7,f2,14f,52,71,89
13-5-197-13,ef,ec,146,57,75,94
13-5-198-11,e6,e5,13d,63,79,99
13-5-199-9,de,df,133,69,83,104
13-5-200-7,d4,d7,129,74,87,109
13-5-201-5,cf,d1,120,86,94,118
13-5-202-3,c9,c9,116,99,100,127
13-5-203-1,65,65,8b,50,50,63
13-5-204-0,0,0,0,0,0,0
13-6-205-255,283,229,2db,-38,-40,-58
13-6-206-247,27e,225,2d7,-38,-41,-57
13-6-207-239,278,221,2d1,-38,-40,-56
13-6-208-231,26f,21a,2c5,-35,-37,-53
13-6-209-223,266,211,2ba,-31,-34,-48
13-6-210-215,25c,20a,2ae,-28,-30,-44
13-6-211-207,251,200,2a2,-25,-28,-39
13-6-212-199,247,1f8,296,-23,-26,-37
13-6-213-191,23c,1ef,28a,-21,-24,-34
13-6-214-183,230,1e6,27e,-21,-22,-31
13-6-215-175,225,1dc,271,-19,-21,-29
13-6-216-159,20e,1c9,258,-16,-19,-24
13-6-217-143,1f7,1b6,23e,-13,-15,-19
13-6-218-127,1df,1a1,223,-10,-12,-15
13-6-219-111,1c5,18b,207,-7,-9,-11
13-6-220-95,1a6,16d,1e3,-8,-13,-14
13-6-221-79,189,159,1c8,-5,-4,-5
13-6-222-63,168,13a,1a2,-2,-4,-4
13-6-223-55,153,12a,18e,-4,-2,-3
13-6-224-47,13e,116,178,-3,-3,-1
13-6-225-39,128,102,160,-2,-3,0
13-6-226-31,10b,eb,145,-3,-1,1
13-6-227-23,ea,d3,126,1,7,8
13-6-228-19,da,c7,117,3,11,13
